Unnamed: 0,outageStartTime,crewCurrentStatus,currentEtor,cause,estCustAffected,lastUpdateTime,hazardFlag,latitude,longitude,regionName,estimated_end_time,first_spotted_time,autoEtor,outageDevices,crewEta,crewEta.1
1113202,1602129968,PG&E has assigned a crew to assess the outage.,1602158400,Our preliminary determination is that your outage was caused by scheduled maintenance work.,46,1602142176,0,37.71631,-122.18734,San Leandro,2020-10-08 00:46:14-07:00,2020-10-07 21:21:09-07:00,1602135900,"[{'latitude': '37.71634', 'longitude': '-122.18739'}, {'latitude': '37.71888', 'longitude': '-122.18742'}, {'latitude': '37.72195', 'longitude': '-122.19374'}, {'latitude': '37.71699', 'longitude': '-122.18823'}]",,
1113204,1602130440,PG&E has assigned a crew to assess the outage.,,Unknown - PG&E will be assessing the cause.,32,1602130637,0,37.97896,-122.52232,San Rafael,2020-10-07 23:06:30-07:00,2020-10-07 21:21:09-07:00,,,,
1113205,1602130604,PG&E is assessing the cause at the outage location.,1602140400,PG&E is investigating the cause of your outage.,1,1602133990,0,37.79709,-122.20074,Oakland,2020-10-07 23:06:30-07:00,2020-10-07 21:28:00-07:00,1602140400,,,
1113206,1602131673,PG&E repair crew is on-site working to restore power.,1602152100,Our preliminary determination is that your outage was caused by an equipment issue.,1,1602140901,0,38.82387,-121.19754,Loomis,2020-10-08 02:06:18-07:00,2020-10-07 21:46:16-07:00,1602141300,,,
1113207,1602132088,PG&E is assessing the cause at the outage location.,1602142200,PG&E is investigating the cause of your outage.,1,1602133207,1,37.89506,-122.3023,Albany,2020-10-07 22:46:35-07:00,2020-10-07 21:56:21-07:00,1602142200,,,
1113208,1602132837,PG&E has assigned a crew to assess the outage.,1602142200,PG&E is investigating the cause of your outage.,1,1602134577,1,37.9031,-122.27875,Kensington,2020-10-07 22:46:35-07:00,2020-10-07 22:18:15-07:00,1602142200,,,
1113210,1602133188,PG&E is assessing the cause at the outage location.,1602142200,PG&E is investigating the cause of your outage.,7,1602137311,0,37.78553,-122.17393,Oakland,2020-10-07 23:31:16-07:00,2020-10-07 22:18:15-07:00,1602142200,,,
1113211,1602133500,PG&E has assigned a crew to assess the outage.,1602142200,Unknown - PG&E will be assessing the cause.,51,1602134478,0,37.8007,-122.41537,San Francisco,2020-10-07 22:56:21-07:00,2020-10-07 22:18:15-07:00,1602142200,,,
1113212,1602134477,PG&E repair crew is on-site working to restore power.,1602162000,Our preliminary determination is that your outage was caused by scheduled maintenance work.,3,1602152434,0,37.2756,-121.84244,San Jose,2020-10-08 03:49:11-07:00,2020-10-07 22:26:27-07:00,,"[{'latitude': '37.27566', 'longitude': '-121.84263'}, {'latitude': '37.27635', 'longitude': '-121.84207'}, {'latitude': '37.2763', 'longitude': '-121.84215'}]",,
1113213,1602135147,PG&E is assessing the cause at the outage location.,1602144000,PG&E is investigating the cause of your outage.,1,1602141912,0,37.76522,-122.48065,San Francisco,2020-10-08 00:46:14-07:00,2020-10-07 22:46:21-07:00,1602144000,,,
1113214,1602135993,PG&E has assigned a crew to assess the outage.,1602142200,Unknown - PG&E will be assessing the cause.,1,1602136145,0,38.01542,-121.82046,Antioch,2020-10-07 23:06:30-07:00,2020-10-07 22:56:30-07:00,1602142200,,,
1113215,1602136519,PG&E is sending a repair crew to the outage location.,1602154800,Our preliminary determination is that your outage was caused by scheduled maintenance work.,1,1602149314,0,37.78718,-122.4737,San Francisco,2020-10-08 04:06:22-07:00,2020-10-07 23:21:16-07:00,1602145800,,,
1113216,1602136924,PG&E is sending a repair crew to the outage location.,,PG&E is investigating the cause of your outage.,35,1602144063,0,37.90127,-122.53311,Mill Valley,2020-10-08 01:32:51-07:00,2020-10-07 23:21:16-07:00,,"[{'latitude': '37.90039', 'longitude': '-122.53136'}, {'latitude': '37.90067', 'longitude': '-122.53113'}, {'latitude': '37.9011', 'longitude': '-122.53278'}]",,
1113217,1602137007,PG&E is assessing the cause at the outage location.,1602154800,PG&E is investigating the cause of your outage.,1,1602140334,0,37.14478,-120.96143,Gustine,2020-10-08 00:56:13-07:00,2020-10-07 23:21:16-07:00,1602154800,,,
1113218,1602137850,PG&E is assessing the cause at the outage location.,,PG&E is investigating the cause of your outage.,68,1602164737,0,38.39498,-122.8707,Sebastopol,2020-10-08 07:06:29-07:00,2020-10-07 23:28:38-07:00,,"[{'latitude': '38.38315', 'longitude': '-122.86315'}, {'latitude': '38.38363', 'longitude': '-122.8606'}, {'latitude': '38.38592', 'longitude': '-122.85919'}, {'latitude': '38.39012', 'longitude': '-122.86402'}, {'latitude': '38.39426', 'longitude': '-122.87003'}, {'latitude': '38.38894', 'longitude': '-122.86904'}, {'latitude': '38.38334', 'longitude': '-122.866'}]",,
1113219,1602109843,PG&E has assigned a crew to assess the outage.,,Unknown - PG&E will be assessing the cause.,1,1602138091,0,39.90813,-122.24992,Corning,2020-10-07 23:38:38-07:00,2020-10-07 23:28:38-07:00,,,,
1113220,1602138540,PG&E has assigned a crew to assess the outage.,1602154800,Unknown - PG&E will be assessing the cause.,1,1602138587,0,40.23914,-123.83341,Myers Flat,2020-10-07 23:46:52-07:00,2020-10-07 23:36:52-07:00,1602154800,,,
1113221,1602138608,PG&E has assigned a crew to assess the outage.,1602154800,Unknown - PG&E will be assessing the cause.,48,1602138654,0,40.23751,-123.82304,Miranda,2020-10-07 23:46:52-07:00,2020-10-07 23:36:52-07:00,1602154800,"[{'latitude': '40.23768', 'longitude': '-123.81858'}, {'latitude': '40.23906', 'longitude': '-123.81626'}, {'latitude': '40.24897', 'longitude': '-123.81168'}, {'latitude': '40.24676', 'longitude': '-123.81562'}, {'latitude': '40.23886', 'longitude': '-123.82209'}, {'latitude': '40.23801', 'longitude': '-123.82251'}]",,
1113222,1602138540,PG&E has assigned a crew to assess the outage.,1602154800,Unknown - PG&E will be assessing the cause.,1,1602138619,0,40.29134,-123.81537,Myers Flat,2020-10-07 23:46:52-07:00,2020-10-07 23:36:52-07:00,1602154800,,,
1113224,1602138600,PG&E has assigned a crew to assess the outage.,1602154800,Unknown - PG&E will be assessing the cause.,1,1602138630,0,40.28185,-123.74102,Myers Flat,2020-10-07 23:46:52-07:00,2020-10-07 23:36:52-07:00,1602154800,,,
1113228,1602138360,PG&E assessment crew is en route to the outage.,1602154800,Unknown - PG&E will be assessing the cause.,1152,1602140356,0,40.28669,-123.83684,Myers Flat,2020-10-08 00:36:14-07:00,2020-10-07 23:46:35-07:00,1602154800,"[{'latitude': '40.19778', 'longitude': '-123.85955'}, {'latitude': '40.20581', 'longitude': '-123.78542'}, {'latitude': '40.23265', 'longitude': '-123.76192'}, {'latitude': '40.28582', 'longitude': '-123.73247'}, {'latitude': '40.28822', 'longitude': '-123.73144'}, {'latitude': '40.29252', 'longitude': '-123.73373'}, {'latitude': '40.39933', 'longitude': '-123.9384'}, {'latitude': '40.39751', 'longitude': '-123.94349'}, {'latitude': '40.20401', 'longitude': '-123.90038'}]",,
1113232,1602138360,PG&E is unable to access the affected equipment.,1602338400,PG&E is investigating the cause of your outage.,103,1602185085,0,40.21403,-123.59666,Alderpoint,2020-10-08 12:37:52-07:00,2020-10-07 23:46:35-07:00,1602158400,"[{'latitude': '40.21268', 'longitude': '-123.64031'}, {'latitude': '40.21392', 'longitude': '-123.59656'}, {'latitude': '40.21947', 'longitude': '-123.59101'}, {'latitude': '40.2295', 'longitude': '-123.58195'}, {'latitude': '40.25328', 'longitude': '-123.57298'}, {'latitude': '40.31624', 'longitude': '-123.65824'}, {'latitude': '40.30919', 'longitude': '-123.6581'}, {'latitude': '40.29963', 'longitude': '-123.65715'}, {'latitude': '40.22979', 'longitude': '-123.64977'}, {'latitude': '40.22099', 'longitude': '-123.64594'}]",,
1113259,1602138971,PG&E is assessing the cause at the outage location.,1602151200,PG&E is investigating the cause of your outage.,1,1602141000,0,40.5014,-124.09911,Rio Dell,2020-10-08 00:36:14-07:00,2020-10-07 23:46:35-07:00,1602151200,,,
1113260,1602120240,PG&E has assigned a crew to assess the outage.,,Unknown - PG&E will be assessing the cause.,9,1602139153,0,36.81075,-119.8737,Fresno,2020-10-07 23:56:35-07:00,2020-10-07 23:46:35-07:00,,,,
1113261,1602139818,PG&E has assigned a crew to assess the outage.,,Unknown - PG&E will be assessing the cause.,37,1602139859,0,38.11764,-122.27039,Vallejo,2020-10-08 00:06:16-07:00,2020-10-07 23:56:16-07:00,,,,
1113263,1602139500,PG&E repair crew is on-site working to restore power.,1602158400,Our preliminary determination is that your outage was caused by an equipment issue.,4,1602149838,0,36.70603,-119.94976,Fresno,2020-10-08 03:33:48-07:00,2020-10-08 00:19:18-07:00,,"[{'latitude': '36.7039', 'longitude': '-119.93474'}, {'latitude': '36.70657', 'longitude': '-119.93448'}, {'latitude': '36.71022', 'longitude': '-119.93452'}, {'latitude': '36.70423', 'longitude': '-119.9357'}]",,
1113264,1602120360,PG&E has assigned a crew to assess the outage.,,Unknown - PG&E will be assessing the cause.,1,1602140757,0,36.81074,-119.87381,Fresno,2020-10-08 00:46:14-07:00,2020-10-08 00:19:18-07:00,,,,
1113265,1602140580,PG&E has assigned a crew to assess the outage.,1602162000,Our preliminary determination is that your outage was caused by scheduled maintenance work.,5,1602148053,0,37.77866,-122.43101,San Francisco,2020-10-08 03:06:25-07:00,2020-10-08 00:19:18-07:00,1602146700,,,
1113266,1602142300,PG&E repair crew is on-site working to restore power.,1602205200,Our preliminary determination is that your outage was caused by an equipment issue.,30,1602182926,0,38.56104,-121.75795,Davis,2020-10-08 12:06:31-07:00,2020-10-08 00:46:13-07:00,1602156600,"[{'latitude': '38.56104', 'longitude': '-121.75685'}, {'latitude': '38.56111', 'longitude': '-121.75602'}, {'latitude': '38.56154', 'longitude': '-121.75324'}, {'latitude': '38.56197', 'longitude': '-121.75317'}, {'latitude': '38.5636', 'longitude': '-121.75613'}, {'latitude': '38.56401', 'longitude': '-121.7574'}, {'latitude': '38.56228', 'longitude': '-121.75789'}, {'latitude': '38.56178', 'longitude': '-121.75798'}, {'latitude': '38.56144', 'longitude': '-121.758'}]",1602145200,1602145200
1113267,1602142857,PG&E is assessing the cause at the outage location.,,PG&E is investigating the cause of your outage.,1,1602144951,0,36.72211,-120.05717,Kerman,2020-10-08 02:06:18-07:00,2020-10-08 00:46:13-07:00,,,1602146280,1602146280
1113270,1602145330,PG&E is sending a repair crew to the outage location.,,Our preliminary determination is that your outage was caused by an equipment issue.,3,1602184686,0,40.01382,-122.40738,Rancho Tehama Reserve,2020-10-08 12:48:12-07:00,2020-10-08 01:30:28-07:00,,,,
1113272,1602147913,PG&E is assessing the cause at the outage location.,1602161100,PG&E is investigating the cause of your outage.,1,1602154019,0,39.25837,-121.59008,Marysville,2020-10-08 04:06:22-07:00,2020-10-08 02:22:38-07:00,1602153900,,,
1113275,1602151800,PG&E has assigned a crew to assess the outage.,,Unknown - PG&E will be assessing the cause.,3,1602152124,0,36.70603,-119.94976,Fresno,2020-10-08 03:33:48-07:00,2020-10-08 03:23:48-07:00,,"[{'latitude': '36.70605', 'longitude': '-119.94886'}, {'latitude': '36.70609', 'longitude': '-119.93982'}, {'latitude': '36.7061', 'longitude': '-119.93889'}, {'latitude': '36.70608', 'longitude': '-119.94362'}, {'latitude': '36.70606', 'longitude': '-119.94739'}]",,
1113278,1602153544,PG&E is assessing the cause at the outage location.,1602170100,PG&E is investigating the cause of your outage.,22,1602166585,0,35.45575,-118.90626,Bakersfield,2020-10-08 07:49:24-07:00,2020-10-08 03:46:14-07:00,1602170100,"[{'latitude': '35.44848', 'longitude': '-118.91511'}, {'latitude': '35.44983', 'longitude': '-118.91155'}, {'latitude': '35.45133', 'longitude': '-118.90877'}, {'latitude': '35.45462', 'longitude': '-118.90676'}, {'latitude': '35.45276', 'longitude': '-118.91534'}, {'latitude': '35.4495', 'longitude': '-118.91526'}]",,
1113279,1602153720,PG&E repair crew is on-site working to restore power.,1602198000,Our preliminary determination is that your outage was caused by an equipment issue.,0,1602187878,0,37.81434,-122.21396,Piedmont,2020-10-08 13:34:16-07:00,2020-10-08 03:56:22-07:00,1602166500,,,
1113281,1602155508,PG&E has assigned a crew to assess the outage.,,Unknown - PG&E will be assessing the cause.,1,1602155527,0,36.11637,-119.57287,Corcoran,2020-10-08 04:31:07-07:00,2020-10-08 04:21:07-07:00,,,,
1113282,1602158522,PG&E has assigned a crew to assess the outage.,1602171900,Unknown - PG&E will be assessing the cause.,71,1602161033,0,37.24236,-121.86126,San Jose,2020-10-08 05:59:29-07:00,2020-10-08 05:29:34-07:00,1602171900,"[{'latitude': '37.24222', 'longitude': '-121.86355'}, {'latitude': '37.24249', 'longitude': '-121.86107'}, {'latitude': '37.24411', 'longitude': '-121.86202'}]",,
1113283,1602160282,PG&E repair crew is on-site working to restore power.,1602201600,Our preliminary determination is that your outage was caused by an equipment issue.,5,1602193125,0,37.56498,-122.37263,Hillsborough,2020-10-08 15:56:19-07:00,2020-10-08 05:42:36-07:00,1602171900,,,
1113284,1602171000,PG&E repair crew is on-site working to restore power.,1602194400,Our preliminary determination is that your outage was caused by scheduled maintenance work.,10,1602164737,0,40.85831,-122.34425,Lakehead,2020-10-08 15:06:17-07:00,2020-10-08 06:21:56-07:00,,"[{'latitude': '40.86072', 'longitude': '-122.3429'}, {'latitude': '40.86117', 'longitude': '-122.34085'}, {'latitude': '40.86345', 'longitude': '-122.34221'}, {'latitude': '40.86389', 'longitude': '-122.34318'}, {'latitude': '40.86164', 'longitude': '-122.34488'}]",,
1113285,1602171000,PG&E repair crew is on-site working to restore power.,1602196200,Our preliminary determination is that your outage was caused by scheduled maintenance work.,20,1602172083,0,40.49133,-122.30879,Redding,2020-10-08 14:06:23-07:00,2020-10-08 06:28:48-07:00,,"[{'latitude': '40.49193', 'longitude': '-122.30886'}, {'latitude': '40.49262', 'longitude': '-122.30889'}, {'latitude': '40.49293', 'longitude': '-122.30897'}, {'latitude': '40.49327', 'longitude': '-122.30906'}, {'latitude': '40.49389', 'longitude': '-122.30923'}, {'latitude': '40.49459', 'longitude': '-122.30943'}]",,
1113286,1602163200,PG&E assessment crew is en route to the outage.,1602177300,Unknown - PG&E will be assessing the cause.,1,1602163525,0,37.6013,-122.06472,Union City,2020-10-08 07:06:29-07:00,2020-10-08 06:28:48-07:00,1602177300,,,
1113287,1602164171,PG&E is assessing the cause at the outage location.,1602177300,PG&E is investigating the cause of your outage.,1,1602169910,0,38.01542,-121.82046,Antioch,2020-10-08 08:49:36-07:00,2020-10-08 06:46:21-07:00,1602170100,,,
1113288,1602164678,PG&E repair crew is on-site working to restore power.,1602181800,Our preliminary determination is that your outage was caused by an equipment issue.,2,1602178061,0,38.2771,-120.96511,Camanche Village,2020-10-08 10:47:15-07:00,2020-10-08 06:56:29-07:00,1602177300,,1602174600,1602174600
1113292,1602166020,PG&E is assessing the cause at the outage location.,1602177300,PG&E is investigating the cause of your outage.,193,1602168208,0,37.78806,-122.42531,San Francisco,2020-10-08 08:06:20-07:00,2020-10-08 07:24:14-07:00,1602177300,,,
1113293,1602166210,PG&E is assessing the cause at the outage location.,,PG&E is investigating the cause of your outage.,16,1602172983,0,38.36067,-122.50597,Glen Ellen,2020-10-08 10:06:16-07:00,2020-10-08 07:24:14-07:00,,"[{'latitude': '38.35837', 'longitude': '-122.50024'}, {'latitude': '38.35959', 'longitude': '-122.49859'}, {'latitude': '38.36352', 'longitude': '-122.4964'}, {'latitude': '38.36506', 'longitude': '-122.49594'}, {'latitude': '38.36405', 'longitude': '-122.50072'}, {'latitude': '38.36099', 'longitude': '-122.50472'}]",,
1113294,1602166260,PG&E is assessing the cause at the outage location.,,PG&E is investigating the cause of your outage.,1,1602172368,0,38.20261,-122.31271,Napa,2020-10-08 10:06:16-07:00,2020-10-08 07:24:14-07:00,,,,
1113295,1602166344,PG&E is assessing the cause at the outage location.,1602177300,PG&E is investigating the cause of your outage.,1,1602173671,0,35.3804,-118.98187,Bakersfield,2020-10-08 09:56:27-07:00,2020-10-08 07:24:14-07:00,1602177300,,,
1113296,1602172800,PG&E repair crew is on-site working to restore power.,1602194400,Our preliminary determination is that your outage was caused by scheduled maintenance work.,36,1602181040,0,37.77741,-120.17554,Greeley Hill,2020-10-08 12:37:52-07:00,2020-10-08 07:24:14-07:00,,"[{'latitude': '37.77049', 'longitude': '-120.17873'}, {'latitude': '37.77116', 'longitude': '-120.17616'}, {'latitude': '37.77376', 'longitude': '-120.17572'}, {'latitude': '37.77673', 'longitude': '-120.17576'}, {'latitude': '37.77455', 'longitude': '-120.17881'}, {'latitude': '37.77387', 'longitude': '-120.17917'}, {'latitude': '37.77306', 'longitude': '-120.17947'}, {'latitude': '37.77105', 'longitude': '-120.17978'}]",,
1113297,1602166440,PG&E has assigned a crew to assess the outage.,,Unknown - PG&E will be assessing the cause.,1,1602168358,0,38.36126,-122.50367,Glen Ellen,2020-10-08 09:06:21-07:00,2020-10-08 07:24:14-07:00,,,,
1113299,1602166168,PG&E repair crew is on-site working to restore power.,1602171000,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,1602166488,0,36.82215,-119.54766,Clovis,2020-10-08 08:06:20-07:00,2020-10-08 07:24:14-07:00,,,,
